,id,age,capitalgain,capitalloss,country,education,educationnum,fnlwgt,hours,maritalstatus,occupation,race,relationship,salary,sex,workclass
224,25418,21,0,2001, United-States, Some-college,10,40052,45, Never-married, ?, White, Not-in-family, <=50K, Male, ?
225,30989,60,0,1092, United-States, HS-grad,9,75726,40, Divorced, Exec-managerial, White, Not-in-family, <=50K, Female, Private
226,3075,20,0,0, United-States, Some-college,10,337639,40, Never-married, Sales, White, Own-child, <=50K, Male, Private
227,878,38,0,0, United-States, Assoc-voc,11,411797,40, Divorced, Adm-clerical, White, Unmarried, <=50K, Female, Private
228,8733,22,3325,0, United-States, Some-college,10,310152,40, Never-married, Other-service, White, Not-in-family, <=50K, Male, Private
229,10137,36,0,0, United-States, Bachelors,13,151322,45, Married-civ-spouse, Prof-specialty, White, Husband, >50K, Male, Self-emp-not-inc
230,28611,38,0,0, United-States, Some-college,10,73715,60, Married-civ-spouse, Protective-serv, White, Husband, >50K, Male, Local-gov
231,7916,33,0,0, Mexico, 7th-8th,4,231826,40, Married-civ-spouse, Machine-op-inspct, White, Husband, <=50K, Male, Private
232,22186,17,0,0, United-States, 12th,8,146329,23, Never-married, Sales, White, Own-child, <=50K, Female, Private
233,12139,41,0,0, United-States, HS-grad,9,37848,25, Never-married, Other-service, White, Unmarried, <=50K, Female, Local-gov
234,110,42,0,0, United-States, HS-grad,9,124692,40, Married-civ-spouse, Handlers-cleaners, White, Husband, <=50K, Male, Private
235,26720,26,0,0, United-States, HS-grad,9,284250,40, Never-married, Craft-repair, Black, Unmarried, <=50K, Female, Private
236,24771,58,0,0, United-States, Doctorate,16,182062,24, Married-civ-spouse, Prof-specialty, White, Husband, >50K, Male, Self-emp-inc
237,22393,40,0,0, United-States, HS-grad,9,261497,35, Married-civ-spouse, Craft-repair, Black, Husband, <=50K, Male, Local-gov
238,24654,36,0,0, United-States, Some-college,10,167691,50, Never-married, Other-service, White, Unmarried, <=50K, Female, Self-emp-not-inc
239,32432,51,0,0, United-States, 7th-8th,4,274502,48, Divorced, Machine-op-inspct, White, Not-in-family, <=50K, Female, Private
240,12050,46,0,1977, United-States, Masters,14,213140,40, Married-civ-spouse, Exec-managerial, White, Husband, >50K, Male, Federal-gov
241,25391,20,0,0, United-States, Assoc-voc,11,275357,25, Never-married, Tech-support, White, Own-child, <=50K, Female, Private
242,17852,31,0,0, United-States, Some-college,10,400535,40, Married-civ-spouse, Adm-clerical, White, Husband, <=50K, Male, Private
243,8605,43,0,0, United-States, Some-college,10,214242,40, Married-civ-spouse, Craft-repair, White, Husband, >50K, Male, Local-gov
244,7450,26,0,0, United-States, Some-college,10,263200,38, Divorced, Adm-clerical, White, Unmarried, <=50K, Female, Private
245,30709,29,0,0, United-States, HS-grad,9,167737,50, Never-married, Transport-moving, White, Other-relative, <=50K, Male, Private
246,13934,23,0,0, South, HS-grad,9,226891,20, Never-married, ?, Asian-Pac-Islander, Other-relative, <=50K, Female, ?
247,15264,49,0,0, United-States, 9th,5,39986,40, Married-civ-spouse, Craft-repair, White, Husband, <=50K, Male, Private
248,15337,28,0,0, United-States, 10th,6,286452,40, Never-married, Machine-op-inspct, White, Unmarried, <=50K, Female, Private
249,27121,37,0,0, United-States, Prof-school,15,112497,50, Married-civ-spouse, Prof-specialty, White, Husband, >50K, Male, Private
250,91,57,0,0, United-States, Assoc-voc,11,249977,40, Married-civ-spouse, Prof-specialty, White, Husband, <=50K, Male, Private
251,7795,33,0,0, United-States, Some-college,10,125761,36, Never-married, Adm-clerical, White, Not-in-family, <=50K, Male, Private
252,6979,24,0,0, United-States, 7th-8th,4,191954,50, Never-married, Farming-fishing, White, Own-child, <=50K, Male, Self-emp-not-inc
253,9691,26,5178,0, United-States, Bachelors,13,247455,42, Married-civ-spouse, Sales, White, Wife, >50K, Female, Private
254,20231,21,0,0, United-States, Some-college,10,206681,15, Never-married, Sales, White, Own-child, <=50K, Female, Private
255,128,31,0,0, United-States, Assoc-acdm,12,114937,40, Married-civ-spouse, Adm-clerical, White, Husband, >50K, Male, Private
256,5557,19,0,0, United-States, HS-grad,9,57206,20, Never-married, Sales, White, Own-child, <=50K, Female, Private
257,20275,19,0,0, United-States, HS-grad,9,285750,30, Never-married, Handlers-cleaners, White, Other-relative, <=50K, Male, Private
258,25199,23,0,0, United-States, Bachelors,13,368739,40, Never-married, Prof-specialty, White, Not-in-family, <=50K, Female, State-gov
259,10096,31,0,0, United-States, Some-college,10,164569,48, Divorced, Other-service, White, Unmarried, <=50K, Female, Private
260,27175,33,0,0, United-States, HS-grad,9,62932,40, Married-civ-spouse, Craft-repair, White, Husband, <=50K, Male, Self-emp-not-inc
261,15631,27,0,1887, United-States, Bachelors,13,31659,60, Married-civ-spouse, Machine-op-inspct, White, Husband, >50K, Male, Private
262,22519,54,0,0, United-States, Assoc-acdm,12,119570,50, Married-civ-spouse, Sales, White, Husband, >50K, Male, Self-emp-inc
263,7075,50,0,0, United-States, Some-college,10,44368,40, Married-civ-spouse, Exec-managerial, White, Husband, <=50K, Male, Private
264,15602,32,0,0, United-States, Assoc-acdm,12,125856,60, Married-civ-spouse, Exec-managerial, White, Husband, >50K, Male, Private
265,15867,23,0,0, United-States, HS-grad,9,199915,21, Never-married, Other-service, White, Own-child, <=50K, Female, State-gov
266,22153,30,0,0, United-States, HS-grad,9,39054,65, Married-civ-spouse, Exec-managerial, White, Husband, >50K, Male, Private
267,2524,52,0,0, United-States, Assoc-voc,11,198824,35, Separated, Other-service, White, Unmarried, <=50K, Female, Private
268,30771,24,0,0, United-States, Some-college,10,202721,40, Never-married, Adm-clerical, Black, Own-child, <=50K, Female, Private
269,23340,29,0,0, United-States, Masters,14,204516,15, Married-civ-spouse, Prof-specialty, White, Husband, <=50K, Male, State-gov
270,32036,40,0,1672, Mexico, Preschool,1,566537,40, Married-civ-spouse, Other-service, White, Husband, <=50K, Male, Private
271,31464,28,0,0, United-States, HS-grad,9,146949,40, Married-civ-spouse, Handlers-cleaners, White, Husband, <=50K, Male, Local-gov
272,29785,34,0,0, United-States, HS-grad,9,157747,45, Married-civ-spouse, Adm-clerical, White, Husband, >50K, Male, Private
273,2850,21,0,0, United-States, Some-college,10,85088,37, Never-married, Other-service, White, Own-child, <=50K, Female, Private
274,25782,27,0,0, United-States, Some-college,10,142075,24, Never-married, Other-service, White, Own-child, <=50K, Male, Private
275,27970,42,0,0, United-States, HS-grad,9,100800,40, Never-married, Craft-repair, White, Not-in-family, <=50K, Male, Private
276,6545,61,0,0, United-States, 9th,5,132972,40, Never-married, Machine-op-inspct, Black, Unmarried, <=50K, Female, Private
277,11331,52,0,0, Canada, Some-college,10,99682,52, Married-civ-spouse, Sales, White, Wife, >50K, Female, Private
278,8280,36,0,0, United-States, HS-grad,9,447346,50, Married-civ-spouse, Sales, White, Husband, >50K, Male, Private
279,363,43,0,0, United-States, Bachelors,13,180609,45, Married-civ-spouse, Transport-moving, White, Husband, <=50K, Male, Private
280,26862,53,0,0, United-States, 11th,7,136823,30, Widowed, Exec-managerial, White, Not-in-family, <=50K, Female, Self-emp-inc
281,29986,49,0,0, United-States, HS-grad,9,123598,30, Never-married, Craft-repair, White, Not-in-family, <=50K, Male, Self-emp-not-inc
282,23409,21,0,0, United-States, Some-college,10,299153,15, Never-married, Adm-clerical, White, Own-child, <=50K, Female, State-gov
283,4010,59,0,0, United-States, Assoc-acdm,12,236426,50, Divorced, Prof-specialty, White, Not-in-family, <=50K, Female, Local-gov
284,1425,53,0,0, United-States, HS-grad,9,130703,40, Married-civ-spouse, Adm-clerical, Black, Husband, <=50K, Male, Federal-gov
285,19752,35,0,0, United-States, HS-grad,9,261646,55, Married-civ-spouse, Protective-serv, White, Husband, <=50K, Male, Private
286,23950,32,0,0, United-States, Assoc-voc,11,24961,40, Married-civ-spouse, Tech-support, White, Husband, <=50K, Male, Private
287,251,41,0,0, United-States, Prof-school,15,112763,40, Married-civ-spouse, Prof-specialty, White, Wife, >50K, Female, Private
288,28443,33,0,0, Mexico, 5th-6th,3,283602,59, Married-civ-spouse, Other-service, White, Husband, <=50K, Male, Private
289,7992,37,4934,0, United-States, Bachelors,13,118486,32, Separated, Prof-specialty, White, Unmarried, >50K, Female, Private
290,31481,69,0,0, United-States, HS-grad,9,170458,20, Married-civ-spouse, Other-service, White, Husband, <=50K, Male, State-gov
291,21836,88,0,0, United-States, Prof-school,15,187097,40, Married-civ-spouse, Exec-managerial, White, Husband, <=50K, Male, Self-emp-not-inc
292,744,26,0,0, United-States, Assoc-voc,11,112847,40, Never-married, Tech-support, White, Own-child, <=50K, Male, Private
293,8001,33,0,0, United-States, Masters,14,156192,45, Married-civ-spouse, Prof-specialty, White, Husband, >50K, Male, Private
294,26400,30,0,0, United-States, 7th-8th,4,115963,42, Never-married, Machine-op-inspct, White, Unmarried, <=50K, Male, Private
295,16714,43,0,0, United-States, HS-grad,9,148998,40, Divorced, Adm-clerical, White, Unmarried, <=50K, Female, Private
296,23147,28,0,0, United-States, Some-college,10,36601,35, Never-married, Other-service, White, Unmarried, <=50K, Female, Private
297,26980,38,0,1485, ?, Masters,14,300975,40, Married-civ-spouse, Other-service, Black, Husband, <=50K, Male, Private
298,16222,21,0,0, United-States, Some-college,10,262062,40, Never-married, ?, White, Own-child, <=50K, Female, ?
299,29192,28,0,0, United-States, HS-grad,9,60374,35, Married-civ-spouse, Other-service, White, Own-child, <=50K, Female, Private
300,5072,68,0,0, United-States, HS-grad,9,450580,20, Married-civ-spouse, Farming-fishing, White, Husband, <=50K, Male, Self-emp-not-inc
301,13477,31,0,0, United-States, Assoc-acdm,12,368517,40, Never-married, Prof-specialty, Asian-Pac-Islander, Not-in-family, <=50K, Male, Private
302,25249,45,0,0, United-States, Assoc-voc,11,75673,40, Widowed, Adm-clerical, Asian-Pac-Islander, Not-in-family, <=50K, Female, Private
303,3315,47,0,0, United-States, 11th,7,161676,40, Never-married, Transport-moving, Black, Not-in-family, <=50K, Male, Private
304,20214,25,0,1579, United-States, HS-grad,9,182227,40, Married-civ-spouse, Craft-repair, White, Husband, <=50K, Male, Private
305,25774,22,0,0, Canada, HS-grad,9,305781,45, Never-married, Sales, White, Not-in-family, <=50K, Male, Private
306,16415,38,0,0, United-States, HS-grad,9,48093,40, Married-civ-spouse, Handlers-cleaners, White, Husband, <=50K, Male, Private
307,14729,43,0,0, United-States, Prof-school,15,345969,50, Married-civ-spouse, Prof-specialty, White, Husband, >50K, Male, State-gov
308,26253,28,0,0, United-States, Some-college,10,55360,50, Never-married, Sales, Black, Not-in-family, <=50K, Male, Private
309,19114,25,0,0, El-Salvador, 12th,8,206600,40, Married-civ-spouse, Machine-op-inspct, White, Husband, <=50K, Male, Private
310,12917,19,0,0, United-States, Some-college,10,279968,20, Never-married, Adm-clerical, White, Own-child, <=50K, Female, Private
311,3208,23,0,0, United-States, Bachelors,13,123983,40, Never-married, ?, Other, Own-child, <=50K, Male, ?
312,23485,47,0,0, United-States, Bachelors,13,125120,50, Divorced, Craft-repair, White, Not-in-family, <=50K, Female, Private
313,13861,22,0,0, United-States, Assoc-acdm,12,105592,45, Never-married, Transport-moving, White, Not-in-family, <=50K, Male, Private
314,8855,37,15024,0, United-States, HS-grad,9,186934,60, Married-civ-spouse, Sales, White, Husband, >50K, Male, Private
315,16168,47,4386,0, United-States, HS-grad,9,329144,45, Married-civ-spouse, Sales, White, Husband, >50K, Male, Private
316,1052,53,0,0, Canada, Bachelors,13,263925,40, Married-civ-spouse, Sales, White, Husband, >50K, Male, Self-emp-not-inc
317,27247,30,0,0, China, Bachelors,13,110622,40, Divorced, Exec-managerial, Asian-Pac-Islander, Not-in-family, <=50K, Female, Private
318,19104,23,0,0, United-States, Assoc-acdm,12,253190,25, Married-civ-spouse, Handlers-cleaners, White, Husband, <=50K, Male, Private
319,16231,27,0,0, United-States, HS-grad,9,180553,40, Separated, Machine-op-inspct, White, Unmarried, <=50K, Female, Private
320,2492,76,0,0, United-States, Some-college,10,152802,8, Married-civ-spouse, ?, White, Husband, <=50K, Male, ?
321,11034,43,0,0, United-States, Masters,14,135606,50, Divorced, Exec-managerial, White, Not-in-family, >50K, Female, Private
322,22182,27,0,0, Cuba, Bachelors,13,221436,40, Married-civ-spouse, Adm-clerical, White, Wife, >50K, Female, Private
323,13014,51,0,0, United-States, Assoc-acdm,12,103995,25, Never-married, Sales, White, Not-in-family, <=50K, Female, Self-emp-inc
324,24748,18,0,0, United-States, HS-grad,9,89419,10, Never-married, Tech-support, White, Own-child, <=50K, Female, Private
325,12071,49,0,0, China, HS-grad,9,91251,40, Married-civ-spouse, Other-service, Asian-Pac-Islander, Husband, <=50K, Male, Private
326,31939,49,0,0, United-States, Bachelors,13,349986,60, Married-civ-spouse, Prof-specialty, White, Husband, >50K, Male, Self-emp-not-inc
327,19307,49,0,0, United-States, HS-grad,9,173411,40, Divorced, Sales, White, Not-in-family, <=50K, Male, Self-emp-not-inc
328,28647,41,0,0, United-States, Some-college,10,193459,50, Married-civ-spouse, Craft-repair, White, Husband, <=50K, Male, Self-emp-not-inc
329,778,34,0,0, ?, Masters,14,73585,40, Married-civ-spouse, Prof-specialty, White, Husband, <=50K, Male, Private
330,16519,49,0,0, United-States, HS-grad,9,236586,40, Married-civ-spouse, Adm-clerical, White, Husband, >50K, Male, Private
331,31720,43,0,0, United-States, Assoc-voc,11,171438,45, Separated, Sales, White, Unmarried, <=50K, Female, Private
332,13127,37,2635,0, United-States, 10th,6,192251,40, Married-civ-spouse, Other-service, White, Wife, <=50K, Female, Self-emp-not-inc
333,11266,37,0,0, United-States, HS-grad,9,105803,40, Married-civ-spouse, Handlers-cleaners, White, Husband, <=50K, Male, Private
334,23951,37,0,0, United-States, Some-college,10,327120,30, Married-civ-spouse, Transport-moving, White, Husband, <=50K, Male, Local-gov
335,2074,51,0,0, United-States, Some-college,10,133050,40, Married-civ-spouse, Exec-managerial, Black, Husband, >50K, Male, Local-gov
336,16106,32,0,0, United-States, Bachelors,13,177216,40, Never-married, Prof-specialty, White, Not-in-family, <=50K, Female, State-gov
337,29584,47,0,0, United-States, Some-college,10,84790,40, Married-civ-spouse, Craft-repair, White, Husband, <=50K, Male, Private
338,30539,36,0,0, United-States, HS-grad,9,203717,40, Divorced, Craft-repair, White, Unmarried, <=50K, Male, Private
339,18193,35,0,0, United-States, Some-college,10,180988,39, Divorced, Adm-clerical, White, Unmarried, <=50K, Female, Private
340,22651,51,0,0, United-States, Bachelors,13,357949,16, Divorced, Prof-specialty, White, Not-in-family, <=50K, Female, Private
341,29252,28,0,0, United-States, Bachelors,13,303440,50, Separated, Exec-managerial, White, Not-in-family, >50K, Female, Private
342,32283,17,0,0, United-States, 11th,7,311907,25, Never-married, Other-service, White, Own-child, <=50K, Male, Private
343,18626,20,0,0, United-States, Some-college,10,188950,25, Never-married, Protective-serv, White, Own-child, <=50K, Male, Local-gov
344,8918,47,0,0, United-States, HS-grad,9,285200,40, Married-civ-spouse, Craft-repair, White, Husband, <=50K, Male, Private
345,31285,48,0,0, United-States, Some-college,10,180695,38, Divorced, Exec-managerial, White, Not-in-family, <=50K, Female, Private
346,14352,30,0,0, United-States, Bachelors,13,295010,60, Never-married, Protective-serv, White, Not-in-family, >50K, Female, Federal-gov
347,27810,30,0,0, United-States, Some-college,10,39386,99, Married-civ-spouse, Exec-managerial, Black, Husband, <=50K, Male, Private
348,19898,29,0,2179, United-States, HS-grad,9,119004,40, Married-civ-spouse, Adm-clerical, White, Wife, <=50K, Female, Private
349,4996,43,0,0, Mexico, 5th-6th,3,222971,40, Never-married, Machine-op-inspct, White, Unmarried, <=50K, Female, Private
350,6402,55,0,0, United-States, Bachelors,13,147653,73, Divorced, Adm-clerical, White, Unmarried, <=50K, Female, Private
351,7837,26,2907,0, United-States, 10th,6,48718,40, Never-married, Adm-clerical, White, Not-in-family, <=50K, Female, Private
352,2901,47,0,0, Italy, HS-grad,9,573583,48, Married-civ-spouse, Transport-moving, White, Husband, >50K, Male, Private
353,5585,33,0,0, United-States, Bachelors,13,123253,55, Married-civ-spouse, Exec-managerial, White, Husband, >50K, Male, Private
354,28212,20,0,0, United-States, HS-grad,9,333843,40, Never-married, Adm-clerical, White, Own-child, <=50K, Female, Private
